URL,Version,Status,OIDs,Name,Title,Description,Used
http://hl7.org/fhir/reaction-event-severity,4.0.1,draft,"2.16.840.1.113883.4.642.4.136",AllergyIntoleranceSeverity,AllergyIntoleranceSeverity,"Clinical assessment of the severity of a reaction event as a whole, potentially considering multiple different manifestations.","ValueSet/reaction-event-severity"
http://hl7.org/fhir/request-intent,4.0.1,draft,"2.16.840.1.113883.4.642.4.114",RequestIntent,RequestIntent,"Codes indicating the degree of authority/intentionality associated with a request.","ValueSet/request-intent"
http://hl7.org/fhir/request-priority,4.0.1,draft,"2.16.840.1.113883.4.642.4.116",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","ValueSet/request-priority"
http://hl7.org/fhir/request-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.112",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","ValueSet/request-status"
http://hl7.org/fhir/resource-types,4.0.1,active,,ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","ValueSet/resource-types"
http://hl7.org/fhir/specimen-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.472",SpecimenStatus,SpecimenStatus,"Codes providing the status/availability of a specimen.","ValueSet/specimen-status"
http://hl7.org/fhir/substance-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.475",FHIRSubstanceStatus,FHIRSubstanceStatus,"A code to indicate if the substance is actively used.","ValueSet/substance-status"
http://loinc.org,2.82,active,,LOINC,,"This is a place holder for the code system which is fully supported through internal means (not by this code system)","ValueSet/517fe266-379b-4f86-8c2f-72a04791aad7,ValueSet/e554fb49-4c23-4db5-9694-65a328d08eed,ValueSet/observation-codes,ValueSet/rsg-type,ValueSet/document-classcodes,ValueSet/2940bcfd-653c-4cc0-a47d-d5af4b7ee248,ValueSet/rsg-source-document-type,ValueSet/doc-typecodes,ValueSet/doc-section-codes,ValueSet/8a6d336e-cc79-4991-8390-6bdaf1d70771"
http://pbs.gov.au/code/item,6.0.1-ci-build,active,,PBSItemCodes,PBS Item Codes,"This CodeSystem resource represents the items listed on the Australian Pharmaceutical Benefits Scheme (PBS) schedule published by the Department of Health. Codes are represented as five or six characters in format (n)nnnna and the display is the PBS prescribing rule preferred term. This is not the canonical publication of this code system nor it is intended to be publication on behalf of the Department of Health. For the complete content of the code system contact the publisher.","ValueSet/pbs-item"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/reason-vaccine-not-administered-3,ValueSet/related-person-relationship-type-1,ValueSet/servicerequest-category,ValueSet/13e3a5fc-3610-451a-94a5-3639e9a183ca,ValueSet/specimen-container-type,ValueSet/medication-ingredient-1,ValueSet/medication-form-1,ValueSet/practitioner-role-1,ValueSet/procedure-followup,ValueSet/procedure-1,ValueSet/immunisation-route-of-administration-1,ValueSet/rsg-type,ValueSet/body-site,ValueSet/contact-relationship-type-3,ValueSet/imaging-procedure-1,ValueSet/bodystructure-code,ValueSet/medication-as-needed-reason,ValueSet/reason-medication-status-codes,ValueSet/australian-medication-use-1,ValueSet/clinical-condition-1,ValueSet/specimen-type-1,ValueSet/australian-medication-1,ValueSet/adverse-reaction-agent-1,ValueSet/640ce489-9321-4bf4-b964-29eea7a60203,ValueSet/observation-methods,ValueSet/service-type-1,ValueSet/servicerequest-orderdetail,ValueSet/evaluation-procedure-1,ValueSet/reason-for-request-1,ValueSet/condition-stage,ValueSet/additional-instruction-codes,ValueSet/participant-role,ValueSet/specimen-collection-procedure-1,ValueSet/1b567f58-11fa-4895-8a7f-6130f6989ee1,ValueSet/imaging-anatomic-region-of-interest-1,ValueSet/adverse-reaction-clinical-manifestation-1,ValueSet/device-action,ValueSet/encounter-type-1,ValueSet/substance-1,ValueSet/body-site-relative-site-qualifier-1,ValueSet/reason-for-encounter-1,ValueSet/medication-codes,ValueSet/reason-medication-not-given-codes,ValueSet/specimen-container-type-1,ValueSet/reason-vaccine-administered-1,ValueSet/device-kind,ValueSet/performer-role,ValueSet/referencerange-appliesto,ValueSet/amt-mp-codes,ValueSet/amt-vaccine-1,ValueSet/route-of-administration-1,ValueSet/procedure-outcome,ValueSet/procedure-reason,ValueSet/procedure-category,ValueSet/medicine-substitution-reason-1,ValueSet/clinical-finding-1,ValueSet/condition-code,ValueSet/body-site-1,ValueSet/immunisation-anatomical-site-1,ValueSet/condition-stage-type,ValueSet/procedure-not-performed-reason,ValueSet/vaccination-target-disease-1,ValueSet/assertion-of-absence-1,ValueSet/administration-method-codes,ValueSet/medication-reason-taken-1,ValueSet/condition-severity"
http://terminology.hl7.org.au/CodeSystem/au-digital-health-source-system,6.0.1-ci-build,active,"2.16.840.1.113883.2.3.4.1.4.36",AustralianDigitalHealthSourceSystem,Australian Digital Health Source System,"The Australian Digital Health Source System code system defines concepts that represent Australian digital health sources. These concepts may be used to represent which system clinical and/or administrative information is sourced.","ValueSet/rsg-source"
http://terminology.hl7.org.au/CodeSystem/contact-purpose,6.0.1-ci-build,active,"2.16.840.1.113883.2.3.4.1.4.19",ContactPurpose,Contact Purpose,"Purpose for associated contact information.","ValueSet/contact-purpose"
http://terminology.hl7.org.au/CodeSystem/location-physical-type,6.0.1-ci-build,active,"2.16.840.1.113883.2.3.4.1.4.25",LocationTypePhysicalAU,Location Type (Physical) AU,"Additional concept codes for location physical type defined for use in Australian context. These codes are used as extensions to the HL7 International code set.","ValueSet/au-location-physical-type-extended"
http://terminology.hl7.org.au/CodeSystem/location-type,6.0.1-ci-build,active,"2.16.840.1.113883.2.3.4.1.4.26",LocationType,Location Type AU,"Additional concept codes for location type defined for use in an Australian context. These codes are used as extensions to the HL7 International code set.","ValueSet/au-v3-ServiceDeliveryLocationRoleType-extended"
http://terminology.hl7.org.au/CodeSystem/medication-type,6.0.1-ci-build,active,"2.16.840.1.113883.2.3.4.1.4.1",MedicationType,Medication Type,"The Medication Type code system defines concepts in a classification scheme for medication coding. The classification scheme defines the nature of the properties defined by the code e.g. branded product with no strength or form. This allows the distinction between codes provided containing container, pack, strength and form explicitly especially where terminologies supplied are unknown or terminology services are unavailable.","ValueSet/medication-type"
http://terminology.hl7.org.au/CodeSystem/medicine-item-change,6.0.1-ci-build,active,"2.16.840.1.113883.2.3.4.1.4.6",MedicineItemChange,Medicine Item Change,"The Medicine Item Change code system defines concepts that identify a change that has been made, or is recommended to be made, to a medicine item.","ValueSet/medicine-item-change"
http://terminology.hl7.org.au/CodeSystem/name-context,6.0.1-ci-build,active,"2.16.840.1.113883.2.3.4.1.4.31",NameContext,Name Context,"The Name Context code system defines concepts describing usage of names. This provides well known concepts that can be used to indicate usage to achieve an associated purpose e.g. identifier validation.","ValueSet/name-context"
http://terminology.hl7.org.au/CodeSystem/rsg-source-document-type,6.0.1-ci-build,active,"2.16.840.1.113883.2.3.4.1.4.30",AURecordedSexOrGenderSourceDocumentType,AU Recorded Sex or Gender Source Document Type,"The AU Recorded Sex or Gender Source Document Type code system defines concepts that represent the type of document where this sex or gender value is recorded.","ValueSet/rsg-source-document-type"
http://terminology.hl7.org.au/CodeSystem/rsg-type,6.0.1-ci-build,active,"2.16.840.1.113883.2.3.4.1.4.29",AURecordedSexOrGenderType,AU Recorded Sex or Gender Type,"The AU Recorded Sex or Gender Type code system defines concepts that represent the type or category of sex or gender that is recorded.","ValueSet/rsg-type"
http://terminology.hl7.org.au/CodeSystem/service-provision-conditions,6.0.1-ci-build,active,"2.16.840.1.113883.2.3.4.1.4.2",ServiceProvisionConditionsAustralianConcepts,Service Provision Conditions Australian Concepts,"The Service Provision Conditions Australian Concepts code system defines concepts that identify the conditions under which a healthcare service is available/offered.","ValueSet/service-provision-conditions"
http://terminology.hl7.org.au/CodeSystem/v2-0203,6.0.1-ci-build,active,"2.16.840.1.113883.2.3.4.1.3.203",IdentifierTypeAU,IdentifierType AU,"Additional concept codes for identifier type defined for use in an Australian context. These are additional identifier type codes to the HL7 International code set and suitable for use with Australian identifiers and may be used in HL7 V2.x identifier representations.","ValueSet/dva-entitlement,ValueSet/au-v2-0203-extended"
http://terminology.hl7.org.au/CodeSystem/v2-0360,6.0.1-ci-build,active,"2.16.840.1.113883.2.3.4.1.3.360",DegreeLicenseCertificateAU,DegreeLicenseCertificate AU,"Additional concept codes for qualification defined for use in an Australian context. These codes are used as extensions to the HL7 International code set.","ValueSet/au-v2-0360-extended"
http://terminology.hl7.org.au/CodeSystem/v2-0443,6.0.1-ci-build,active,"2.16.840.1.113883.2.3.4.1.3.443",ProviderRoleAU,providerRole AU,"Additional concept codes for specifying the functional involvement with the activity being transmitted (e.g., Case Manager, Evaluator, Transcriber, Nurse Care Practitioner, Midwife, Physician Assistant, etc.) defined for use in an Australian context. These codes are used as extensions to the HL7 International code set.","ValueSet/au-v2-0443-extended"
http://terminology.hl7.org.au/CodeSystem/v3-ActCode,6.0.1-ci-build,active,"2.16.840.1.113883.2.3.4.1.4.20",ActCodeAU,ActCode AU,"Additional concept codes for act coding defined for use in an Australian context. These codes are used as extensions to the HL7 International code set.","ValueSet/au-v3-ActEncounterCode-extended,ValueSet/au-coverage-type-extended"
http://terminology.hl7.org/CodeSystem/admit-source,1.0.1,active,"2.16.840.1.113883.4.642.1.1092",AdmitSource,Admit source,"This value set defines a set of codes that can be used to indicate from where the patient came in.","ValueSet/encounter-admit-source"
http://terminology.hl7.org/CodeSystem/allergyintolerance-clinical,1.0.1,active,"2.16.840.1.113883.4.642.1.1373",AllergyIntoleranceClinicalStatusCodes,AllergyIntolerance Clinical Status Codes,"Preferred value set for AllergyIntolerance Clinical Status.","ValueSet/allergyintolerance-clinical"
http://terminology.hl7.org/CodeSystem/allergyintolerance-verification,1.0.1,active,"2.16.840.1.113883.4.642.1.1371",AllergyIntoleranceVerificationStatus,AllergyIntolerance Verification Status,"The verification status to support or decline the clinical status of the allergy or intolerance.","ValueSet/allergyintolerance-verification"
http://terminology.hl7.org/CodeSystem/condition-category,2.0.0,active,"2.16.840.1.113883.4.642.1.1073",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","ValueSet/condition-category"
